Ruc;Nombre Comercial;Provincia;Distrito;Web;Clase;Nro Certificado;Servicio Autorizado;Modalidades Autorizadas;Certificacion de Calidad
20604871281;LOGISTICS IN AVENTURE;CUSCO;CUSCO;www.logisticsinadventure.com;Operador de Turismo;333-2023;;;
20564093514;PERU FOR TRAVEL;CUSCO;SAN SEBASTIAN;www.perufortravel.com;Operador de Turismo;331-2023;;;
20611396288;PUMA PAWS TRAVEL;CUSCO;CUSCO;puma-paws-webflow.io;Operador de Turismo;330-2023;;;
20604706123;TRIP INKA TOWN;CUSCO;CUSCO;www.tripinkatown.com;Minorista;329-2023;;;
20611176938;RIKUQ ADVENTURE;URUBAMBA;URUBAMBA;www.rikuqadventure.com;Operador de Turismo;327-2023;;;
20610917802;AURORA TREKS;CUSCO;SAN SEBASTIAN;www.auroratreks.pe;Operador de Turismo;326-2023;;;
20600765958;"AGENCIA DE VIAJES ""DESTINOS""";LA CONVENCIÓN;SANTA ANA;-;Operador de Turismo;325-2023;;;
20604748926;MAPI ANDEAN TRAVEL;CUSCO;WANCHAQ;;Minorista;324-2023;;;
20609322765;MONTANA PERU TOURS;CUSCO;SANTIAGO;www.montanaperutours.com;Operador de Turismo;170-2023;;;
20564143635;WAYNA TRAVEL SRL;CUSCO;WANCHAQ;;Operador de Turismo;323-2023;;;
20610853545;LUAN TRAVEL PERU;CUSCO;CUSCO;www.luantravelperu.com;Operador de Turismo;322-2023;;;
20527413517;CUSCO SACRED LAND;CUSCO;CUSCO;www.facebook.com/profile.php?id=100069272461589;Operador de Turismo;321-2023;;;
20491196409;DARLU TRAVEL;CUSCO;WANCHAQ;www.darlutravel.com;Operador de Turismo;320-2023;;;
20609420589;AGENCIA DE VIAJES Y TURISMO QUELCCAYA CB;CUSCO;WANCHAQ;www.viajesquelccaya.com;Operador de Turismo;311-2023;;;
20610785175;QOSQO PLANS TRAVEL;CUSCO;SANTIAGO;www.facebook.com/QosqoPlansTravelAgency;Operador de Turismo;319-2023;;;
20600363833;MARVELOUS TRAVEL;CUSCO;CUSCO;www.marvelousperu.com;Operador de Turismo;313-2023;;;
20610169024;COSMO EXPEDITIONS;CUSCO;CUSCO;www.cosmoexpeditions.com;Operador de Turismo;289-2023;;;
20601197597;EXPERIENCE COLIBRI;CUSCO;SAN SEBASTIAN;www.colibritour.com;Operador de Turismo;310-2023;;;
20603606702;CUSCO TOURS RESERVATIONS;CUSCO;SAN SEBASTIAN;www.cuscotoursreservations.com;Operador de Turismo;318-2023;;;
20608136305;TREKS TO PERU;CUSCO;SANTIAGO;www.trekstoperu.com;Operador de Turismo;314-2023;;;
20610651381;MACHUPICCHU DISCOVERING THE ANDEAN;CUSCO;SANTIAGO;www.machupicchudiscoveringtheandean.com;Minorista;309-2023;;;
20491047233;MERKAVA CUSCO TOURS E.I.R.L.;CUSCO;WANCHAQ;https://maerkavaperutours.com;Operador de Turismo;317-2023;;;
20609953153;MAPIS EXPLORER;CUSCO;CUSCO;www.mapisexplorer.com;Operador de Turismo;316-2023;;;
20609401274;PAPA TRAVEL PERU;CUSCO;CUSCO;www.papatravelperu.com;Operador de Turismo;315-2023;;;
20609250837;GV TRAVEL AGENCY;ANTA;ANTA;gvtravelsagency.com;Operador de Turismo;47518049;;;
20611296801;CUSCO EXPEDITION;CUSCO;SAN SEBASTIAN;www.cuscoexpedition.com;Operador de Turismo;308-2023;;;
10481667009;KENTSORI EXPLORE LIVE PERU;CUSCO;SAN SEBASTIAN;www.kentsori.com;Operador de Turismo;307;;;
20610321225;TERRES INCAS;URUBAMBA;YUCAY;www.terresincas.fr;Operador de Turismo;298-2023;;;
20600826698;PERU INCA EXPEDITIONS;CUSCO;SANTIAGO;www.peruinca_expeditions.com;Operador de Turismo;306-2023;;;
20527142220;AGENCIA DE VIAJES Y TURISMO PERUVIAN GOLDEN ADVENTURE TOUR;CUSCO;CUSCO;peruviangoldenadventuretour.com;Operador de Turismo;305;;;
20611247851;TUNQUI EXPEDITIONS;CUSCO;SAN SEBASTIAN;www.tunquiexpeditions.com;Operador de Turismo;304-2023;;;
20563057182;PERU TURISMO INTEGRADO;CUSCO;SAN SEBASTIAN;www.vaoz.com;Operador de Turismo;-303;;;
20611033088;VERA EXPADITIONS E.I.R.L.;LA CONVENCIÓN;MARANURA;vera-expeditions;Operador de Turismo;302-2023;;;
20610133224;ASTRAL TRIP;CUSCO;WANCHAQ;astraladventuretravel.com;Operador de Turismo;301-2023;;;
20610627766;PERU INKAS TOP;CUSCO;SAN SEBASTIAN;peruinkastop.com;Operador de Turismo;300-2023;;;
20611280522;CROSS TRAVEL PERU;CUSCO;SAN SEBASTIAN;www.crosstravelperu.com;Operador de Turismo;299-2023;;;
20611185155;NOVOTOUR PERU;CUSCO;SANTIAGO;novotourperu.com;Operador de Turismo;297-2023;;;
10759364738;PERU ANDEAN HOP;CUSCO;CUSCO;www.peruandeanhop.com;Operador de Turismo;295;;;
20456286632;PERU QUALITY TREKS;CUSCO;WANCHAQ;www.peruqualitytours.com;Operador de Turismo;294-2023;;;
20608689665;CHULLOS EXPEDITIONS;CUSCO;SAN JERÓNIMO;www.chullosexpeditions.com;Operador de Turismo;293;;;
20100140692;CONDOR TRAVEL CUSCO;CUSCO;SAN SEBASTIAN;www.condortravel.com;Operador de Turismo;040 - 2019 - GR;Turismo de Aventura;Cabalgata, Ciclismo;
20611052058;KAWSAY PERU TRAVEL;CUSCO;SAN SEBASTIAN;www.kawsayperutravel.com;Operador de Turismo;285 - 2023;;;
20603861214;VIVE CUSCOTOURS;CUSCO;SANTIAGO;www.vivecuscotours.com;Operador de Turismo;292;;;
20490468049;LORENZO EXPEDITIONS;CUSCO;CUSCO;www.lorenzoexpeditions.com;Operador de Turismo;656-2018;Turismo de Aventura;Ciclismo;
10438164877;LORENZO EXPEDITIONS;CUSCO;CUSCO;www.lorenzoexpeditions.com;Operador de Turismo;656-2018;;;
20600784642;SAYAQ PARAGLIDING CUSCO - PERU;URUBAMBA;CHINCHERO;www.saya-qseqe.com;Mayorista, Operador de Turismo;066-2019;Turismo de Aventura;Parapente;
20527542911;FLYING EXPEDITION E.I.R.L.;CUSCO;SANTIAGO;www.flyingexpedition.org;Operador de Turismo;229-2019 GR CUSCO;Turismo de Aventura;Parapente;
20600842251;EXPLORA VALLE SAGRADO;CUSCO;WANCHAQ;www.explora.com;Operador de Turismo;1010-2018-GR CUSCO;Turismo de Aventura;Ciclismo;
20603453370;LUNA HORSES;URUBAMBA;URUBAMBA;www.lunahorses.com;Operador de Turismo;291-2023;;;
20600538854;HAKU TRAVEL;CUSCO;CUSCO;www.hakutravel.com;Operador de Turismo;28-2017-GR CUSCO;Turismo de Aventura;Ciclismo;
20564509711;LIFE EXPEDITIONS;CUSCO;CUSCO;www.lifexpeditions.com;Operador de Turismo;709-2018;Turismo de Aventura;Ciclismo;
20600963016;EIDLI TOURS;CUSCO;CUSCO;www.eidlitoursperu.com;Operador de Turismo;703-2018;Turismo de Aventura;Ciclismo;
20564430537;PERU TRAVEL CONEXION  S.A.C;CUSCO;WANCHAQ;;Operador de Turismo;544-2017-GR;Turismo de Aventura;Ciclismo;
20610785647;INTI RISE TRAVEL;CUSCO;WANCHAQ;inti rise travel @ intirisetravel;Operador de Turismo;283 - 2023;;;
10457939545;PERU WAY;CUSCO;CUSCO;;Operador de Turismo;239-2023;;;
20603791470;QHECHUAS TRAVEL;CUSCO;WANCHAQ;www.quechuastravel.com;Operador de Turismo;237-2023;;;
20610218459;MACHUPICCHUCONDORTREK;CUSCO;SAN JERÓNIMO;;Operador de Turismo;236-2023;;;
20609819716;MACHUPICCHU TOP AGENCY;CUSCO;CUSCO;www.machupicchutopagency.com;Operador de Turismo;235 - 2023;;;
20609897920;WORLD EXPLORER CUSCO;CUSCO;CUSCO;www.worldexplorerperu;Operador de Turismo;234 - 2023;;;
20491130050;AITA PERU;CUSCO;CUSCO;www.aitaperu.com;Operador de Turismo;732-2018;Turismo de Aventura;Ciclismo;
20527600899;CONDE TRAVEL;CUSCO;CUSCO;www.conde-traveladventures.com;Operador de Turismo;934-2018;Turismo de Aventura;Ciclismo;
20291764691;APUMAYO EXPEDICIONES;CUSCO;WANCHAQ;www.apumayo.com;Operador de Turismo;210-2017;Turismo de Aventura;Cabalgata, Ciclismo;
20527747644;GO2 INKAS;CUSCO;SAN JERÓNIMO;www.machupicchusurvivor.com / go2inkas.pe;Mayorista, Operador de Turismo;509-2017;Turismo de Aventura;Ciclismo;
20370849308;AMAZONAS EXPLORER;CUSCO;CUSCO;www.amazonas-explorer.com;Operador de Turismo;749-2018;Turismo de Aventura;Ciclismo, Kayac;
20490257188;SACRED VALLEY VIA FERRATA & ZIPLINE;URUBAMBA;OLLANTAYTAMBO;www.naturavive.com;Operador de Turismo;818-2018;Turismo de Aventura;Canopy/Zipline, Escalada;
20601110033;VERTIKAL;LA CONVENCIÓN;SANTA TERESA;www.vertikalzipline.com;Operador de Turismo;642-2018;Turismo de Aventura;Canopy/Zipline, Escalada;
20603131291;RAHUA ADVENTURE;PARURO;YAURISQUE;;Operador de Turismo;698-2018;Turismo de Aventura;Canopy/Zipline;
10443417902;MAOCHI TRAVEL;CUSCO;SANTIAGO;www.maochitravel.com;Operador de Turismo;221 - 2023;;;
20609965691;MOUNTAIN CUSCO TOURS;CUSCO;SAN SEBASTIAN;www.mountaincuscotours.com;Operador de Turismo;276 - 2023;;;
20609452961;KAMACHEK;CUSCO;CUSCO;kamachek.com;Operador de Turismo;274 - 2023;;;
20528019669;ONLY PRIVATE SERVICE EIRL.;CUSCO;WANCHAQ;www.bymachupicchu.com;Minorista;271 - 2023;;;
20608875442;SIERRA TOUR;CUSCO;WANCHAQ;www.sierratours.pe;Operador de Turismo;270 - 2023;;;
20609741661;PERU OUTDOOR TRAVEL;CUSCO;CUSCO;www.peruoutdoortravel.com;Operador de Turismo;265 - 2023;;;
20609326841;BRUCE TRAVEL PERU;CUSCO;SAN SEBASTIAN;www.brucetravelperu.com;Operador de Turismo;261 - 2023;;;
20610886435;FIRST STEP EXPEDITIONS PERU;CUSCO;CUSCO;www.firststepexpeditions.com;Operador de Turismo;264 - 2023;;;
20608119559;DESTINOS MANU PERU;CALCA;YANATILE;www.manu.com.pe;Operador de Turismo;264 - 2023;;;
20609766647;MACHUPICCHU ABI TOURS;CUSCO;SAN JERÓNIMO;machupicchuabitours.com;Minorista;257 - 2023;;;
20602393829;REFUGIOS SALKANTAY;CUSCO;CUSCO;www.refugiossalkantay.com;Operador de Turismo;332 - 2023;;;
20609048051;MACHUPICCHU LUXURY PERU;CUSCO;CUSCO;WWW MACHUPICCHULUXURYPERU.COM;Operador de Turismo;242 - 2023;;;
20601218799;MACHUPICCHU SENSATIONS TRAVEL & EXPEDITIONS;CUSCO;CUSCO;www.machupicchusensations;Operador de Turismo;282-2023;;;
20611138297;ANDEAN PERÚ EXPLOOR;CUSCO;CUSCO;www.andeanperuexploor.com;Operador de Turismo;267 - 2023;;;
20605673423;MACHUPICCHU LUNA TOURS;CUSCO;SAN SEBASTIAN;www.machupicchulunatours.com;Operador de Turismo;280-2023;;;
20608809962;APU MOUNTAIN EXPEDITION;CUSCO;CUSCO;www.apumountaincusco.com;Operador de Turismo;365- 2023;;;
20609763354;TUPANANCHISKAMA;CUSCO;WANCHAQ;;Operador de Turismo;227 2023;;;
20605820990;ASCENSO SUR;CALCA;LAMAY;www.ascensosur.com;Operador de Turismo;0231-2020;Turismo de Aventura;Escalada;
20527649634;RIVER EXPLORERS;CALCA;CALCA;www.riverexplorers.com;Operador de Turismo;262 - 2023;;;
20600756291;CROSSING ANDES;URUBAMBA;CHINCHERO;crossingandes.com;Operador de Turismo;260-2023;;;
20524295106;INCA WORLD PERU;CUSCO;CUSCO;centralincaworldtravel@gmail.com;Operador de Turismo;259 - 2023;;;
20604134367;TRUEKE TRAVEL PERU;CUSCO;SAN SEBASTIAN;www.eltrueke.com.pe;Minorista, Operador de Turismo;258-2023;;;
20610938265;INCA EXPEDITION;CUSCO;SAN SEBASTIAN;incaexpedition.com;Minorista;231;;;
20610889728;INKASTRIP & ADVENTURES AGENCY;CUSCO;SAN JERÓNIMO;www.inkastrip.com;Operador de Turismo;249;;;
20490550055;MACHUPICCHU EXPLORE;CUSCO;CUSCO;www.marfestoursperu.com;Operador de Turismo;248;;;
20490315137;VIAJES TRES MUNDOS;CUSCO;SANTIAGO;www.viajestresmundosperu.com;Operador de Turismo;254-2023;;;
10441140695;MACHUPICCHU QUETZAL EXPEDITION;CUSCO;CUSCO;;Operador de Turismo;238 - 2023 - GR/GERCETUR - SGFC;;;
20611044314;CUSQO MAGIC;CUSCO;WANCHAQ;WWW.CUSQOMAGIC.COM;Operador de Turismo;247-2023;;;
20608140094;TIKA EXPEDITIONS EIRL.;CUSCO;CUSCO;WWW.EXPLORAPERU360;Minorista;251-2023;;;
20610996150;MACHU PICCHU CAMINOS ANDINOS;CUSCO;SANTIAGO;www.machupicchuandeanroods.com;Minorista;243 - 2023;;;
20609132907;SAYWA PERU EXPLORE;CUSCO;CUSCO;saywaperuexplore.com;Operador de Turismo;233 - 2023 - GR/GERCETUR - SGFC;;;
20611072202;INTI PERU;CUSCO;SANTIAGO;intiperutours.com;Operador de Turismo;244 - 2023 - GR/GERCETUR - SGFC;;;
20609966875;CUSCO INKAS FEAT ADVENTURES;CUSCO;CUSCO;cuscoincasfeat.com;Operador de Turismo;245-2023;;;
20564497364;JENLY PERU TOURS;CUSCO;CUSCO;www.jenlyperutours.com;Operador de Turismo;253-2023;;;
20609791773;TY TRAVEL PERU;CUSCO;CUSCO;www.tytravelperu.com;Minorista;232-2023-GR/GERCETUR-SGFC.;;;
20600690800;MACHUPICCHU GOLDEN;CUSCO;WANCHAQ;www.machupicchugolden.com;Operador de Turismo;228-2023;;;
20602887627;VIAJES FANTASTICOS;CUSCO;CUSCO;www.viajesfantasticos.net;Operador de Turismo;241-2023;;;
20610018085;PERULUXU;CUSCO;CUSCO;WWW.PERULUXU.COM;Operador de Turismo;223-2023;;;
20608703005;TURA  TRAVEL PERU;CUSCO;CUSCO;www.tura-travel.com;Operador de Turismo;222 - 2023;;;
20442829331;ECOANDES ADVENTURES;CUSCO;CUSCO;WWW.LATINTRAVELCOLLECTION.COM;Operador de Turismo;224-2023;;;
20609423324;MARGOT EXPEDITIONS;CUSCO;SAN SEBASTIAN;WWW.MPERUEXPEDITIONS.COM;Operador de Turismo;220-2023;;;
20610598898;JBC TRAVEL;CUSCO;SAN SEBASTIAN;WWW.JBC.TRAVEL;Operador de Turismo;219;;;
20609677768;PERU JUNGLE TRIPS;CUSCO;CUSCO;;Operador de Turismo;217;;;
20610417354;PAYA TRAVEL MACHUPICCHU;CUSCO;SANTIAGO;PAYATRAVELMACHUPICCHU.COM;Operador de Turismo;215;;;
20608464469;TURI TRAVEL PERU S.A.C.;CUSCO;SANTIAGO;TURITRAVELMACHIPICCHU.COM;Operador de Turismo;216;;;
20564089592;PACSEMANA PERU TRAVEL;CUSCO;SAN SEBASTIAN;WWW.PERUPROTOURS.COM;Operador de Turismo;214;;;
20610851682;LLAMA GUIA;URUBAMBA;URUBAMBA;www.beacons.ai//llamaguia;Operador de Turismo;213;;;
20610328157;PUCARA LODGE;CUSCO;SAN SEBASTIAN;WWW.PUCARALODGE.COM;Operador de Turismo;212;;;
20564279880;INKA  LLACTATOUR.COM;CUSCO;SAN SEBASTIAN;www.inkallactatours.com;Operador de Turismo;211;;;
20609288273;BELCHERI TRAVEL AGENCY;CUSCO;SANTIAGO;WWW.BELCHERITRAVEL.COM;Operador de Turismo;210;;;
20490287419;MIF TRAVEL;CUSCO;CUSCO;WWW.MIFTRAVEL.COM;Operador de Turismo;208;;;
20610857052;NUNA EXPEDITIONS;CUSCO;CUSCO;WWW.NUNAEXPEDITIONS.COM;Operador de Turismo;205;;;
10239474221;INCA'S MOON TRAVEL;CUSCO;SANTIAGO;WWW.INCASMOONTRAVEL.COM;Operador de Turismo;204;;;
20564510999;MINKAS EXPEDITIOS;CUSCO;SANTIAGO;www.minkas.peru.com;Operador de Turismo;203;;;
20604222517;PERUVIAN RIDE;URUBAMBA;URUBAMBA;WWW.PERUVIANRIDE.COM;Minorista;202;;;
20602514456;GAD TOURS;CUSCO;SAN SEBASTIAN;GADHNOSTOURS.COM;Operador de Turismo;201;;;
20608367382;SECRET GARDEN BY ALI;CUSCO;CUSCO;www.secretgardenbyali;Operador de Turismo;199;;;
20607663743;TO MACHUPICCHU TRAVEL;CUSCO;WANCHAQ;WWW.TOMACHUPICCHUTRAVEL.COM;Operador de Turismo;191-2023;;;
20602734111;ALLYN PACHA TRAVEL .COM;CUSCO;WANCHAQ;www.allynpachacusco.com;Operador de Turismo;198;;;
20537740320;A&C  TRAVEL TOUR AND ADVENTURES;URUBAMBA;URUBAMBA;;Mayorista;197-2023;;;
20609096021;MACHU  PICCHU EXCELLENT SERVICES;URUBAMBA;MACHUPICCHU;WWW.INFO@MAPIES.PE;Minorista;196-2023;;;
20609550903;PALOTOA AMAZON TRAVEL;CUSCO;CUSCO;PALOTOAAMAZONTRAVEL .COM;Operador de Turismo;194;;;
20605092137;CHASKA TRAVEL PERU;CUSCO;SAN SEBASTIAN;www.chaskatravelperu.com;Operador de Turismo;193-2023;;;
20442678881;CHASKA TOURS;URUBAMBA;URUBAMBA;WWW.CHASKATOURS.COM;Operador de Turismo;192;;;
20609094754;CUSCO TRAVEL AGENCY;CUSCO;SAN JERÓNIMO;WWW.CUSCOTRAVELAGENCY.COM;Operador de Turismo;186;;;
20490195999;ERICXPEDITIONS;CUSCO;SANTIAGO;WWW.ERICXPEDITIONS.COM;Operador de Turismo;185;;;
20603966571;INTI EXPEDICIONES PERU;CUSCO;SAN SEBASTIAN;WWW.PERUINTITOURS.COM;Operador de Turismo;184;;;
20515294997;INKAS ADVENTURES;URUBAMBA;URUBAMBA;www.inkasadventures.com;Operador de Turismo;182;;;
20609305755;OUTOORS TRAVEL;CUSCO;SAN SEBASTIAN;WWW.OUTOORS.COM;Operador de Turismo;181;;;
20609698846;TOCAPUS CUSCO TREK;CUSCO;CUSCO;tocapuscuscotrek.com;Operador de Turismo;180;;;
20609531887;ANDEAN NOMADE;CUSCO;WANCHAQ;www.andeannomade.com;Minorista;179;;;
20602319882;INVERSIONES TURISTICAS COTINGA TRAVEL;CUSCO;SAN SEBASTIAN;www.cotingatravel.com;Operador de Turismo;178;;;
20609597608;RUTA 7 EXPEDITIONS;CUSCO;SAN JERÓNIMO;WWW.RUTA7EXPEDITIONS.COM;Operador de Turismo;177;;;
10482979667;PLANETARIO CIELO INCA;CUSCO;CUSCO;www.planetariocieloinca.com;Operador de Turismo;176;;;
20608819267;MY TOURINPERUEXPEDITIONS;CUSCO;SAN SEBASTIAN;MYTOURINPERU.COM;Operador de Turismo;172;;;
20490083929;A.V. TOUR OPERATOR;CUSCO;WANCHAQ;www.avtoursperu.com;Operador de Turismo;005-2025;;;
20608596861;INES TRAVEL;CUSCO;WANCHAQ;WWW.EXPEDICIONESALLINKAY.COM;Operador de Turismo;168;;;
20603061587;OROSCO TRAVEL;CUSCO;WANCHAQ;WWW.OROSCOTRAVEL.COM;Operador de Turismo;167;;;
20610668641;CM PERU VIAJES Y AVENTURAS;CUSCO;SAN SEBASTIAN;CMPERUVIAJESYAVENTURAS.COM;Operador de Turismo;166;;;
20604830291;NOMADEX;URUBAMBA;CHINCHERO;WWW.NOMADEX.COM;Operador de Turismo;165;;;
10423095411;LOBO TREKS;CUSCO;CUSCO;;Operador de Turismo;-164;;;
20602531253;MACHUPICCHU PERU COMPANY;CUSCO;CUSCO;www.machupicchuperucompany.com;Minorista;161;;;
10714771910;ANDINA ROUTES;CUSCO;CUSCO;;Operador de Turismo;160;;;
10477420066;INKAMAZONIA;PAUCARTAMBO;KOSÑIPATA;WWW.INKAMAZONIA.ORG.;Operador de Turismo;159;;;
20490297210;WAYNA  MUNDO;CUSCO;CUSCO;www.waynamundoperu.com;Operador de Turismo;155;;;
20527992100;CUSQUITO PERU;CUSCO;WANCHAQ;www.cusquitoperu.com;Operador de Turismo;152;;;
20608439863;PACHA TRIP PERU TRAVEL AGENCY;CUSCO;CUSCO;www.pacha-trip.com;Minorista;150-2023;;;
20563868156;NATIVO PERU TOUR OPERATOR S.A.C.;CUSCO;SAN SEBASTIAN;www.nativoperu.com;Operador de Turismo;149-2023;;;
20602685528;WAMAN ADVENTURES;CUSCO;CUSCO;WWW.WAMANADVENTURES.COM;Operador de Turismo;148;;;
20610200266;NOMAD CUSCO ADVENTURE;CUSCO;SAN SEBASTIAN;www.nomadinperu.com;Minorista;628-2024;;;
10705984641;TRAVALIA;CUSCO;SANTIAGO;WWW.TRAVALIA.INFO;Operador de Turismo;146;;;
20610418377;UKUMARI PERU TRAVEL;CUSCO;SANTIAGO;ukumariperutravel.com;Operador de Turismo;145;;;
20607952389;MACHUPICCHU TREKKING;CUSCO;CUSCO;WWW.MACHUPICCHUTREKKINGPERU.COM;Operador de Turismo;143;;;
20527304815;PROMOTURS;CUSCO;WANCHAQ;;Minorista;-139;;;
20610478752;COHERENCE TRIPS;CUSCO;CUSCO;WWW.PACHAMAMA.ME;Operador de Turismo;138;;;
20491038242;ANDEAN EXPEDITION TRAVEL;CUSCO;CUSCO;andeanexpeditiontravel.info;Operador de Turismo;137;;;
20610474528;INTI RAYMI TRAVEL TOURS;CUSCO;CUSCO;www.intiraymitravel.com/es;Operador de Turismo;136;;;
20490051300;ATOQ TOUR OPERATOR;CUSCO;WANCHAQ;atoqtouroperator.atspace.com;Operador de Turismo;132;;;
20564447693;INKAYNI PERU TOURS;CUSCO;CUSCO;www.inkayniperutours.com;Operador de Turismo;131;Turismo de Aventura;Ciclismo;
20609514362;INKA HORIZON ADVENTURES;CUSCO;CUSCO;wwww.inkahorizonadventures.com;Operador de Turismo;184-2022;;;
20605853995;VERTICAL EXTREMO;ANTA;PUCYURA;https://vertical-extremo.com/;Operador de Turismo;129-2023;Turismo de Aventura;Escalada, Rápel;
20606939893;ERICKSON TRAVEL PERU;CUSCO;CUSCO;;Operador de Turismo;016;;;
20602544703;ENJOY MACHUPICCHU TRAVEL;CUSCO;WANCHAQ;www.enjoymachupicchutravel.com;Minorista;128;;;
20560019727;SAN BLAS PERU;URUBAMBA;CHINCHERO;www.sanblastourperu.com;Minorista;090;;;
20605232427;MACHUPICCHU;CUSCO;CUSCO;www.machupicchudeals.info;Minorista;126;;;
20609845881;MACHULAS JOURNEY;URUBAMBA;URUBAMBA;www.machulasjourney.com;Minorista;125;;;
20608810006;JOURNEY PERU NEXPLORER;CUSCO;SANTIAGO;www.journeysperu.com;Operador de Turismo;111-2023;;;
20608570871;ANDEAN EXPEDITIONS CUSCO;CUSCO;WANCHAQ;www.andeanexpeditionscusco.com;Operador de Turismo;124;;;
10239386950;YUNKA TRAVEL CUSCO;CUSCO;WANCHAQ;www.yunkatravelcusco.com;Operador de Turismo;113-2023;;;
20490912496;SAMA TRAVEL PERU;CUSCO;SANTIAGO;www.samatravelperu.com;Operador de Turismo;114-2023;;;
20609271222;BIKE TOURS CUSCO;CUSCO;CUSCO;www.biketours.cusco.com;Operador de Turismo;122;;;
20608877372;PUKIO TRAVEL PERU;CUSCO;WANCHAQ;www.pukiotravelperu.com;Operador de Turismo;123-2023;;;
20490104942;ASPIRING ADVENTURAS;CUSCO;WANCHAQ;www.aspiringadventuras.com;Operador de Turismo;122;Turismo de Aventura;Ciclismo;
20527978379;GREHMAD TOURS TRAVEL;CUSCO;CUSCO;grehmadtourstravel@gamail.com;Operador de Turismo;112;;;
20609471175;AVENTUR PERU;URUBAMBA;URUBAMBA;www.costumbrestravelperu.com;Operador de Turismo;108;;;
20603849796;PERUVIAN PATHS AND ADVENTURES TOUR OPERADOR;CUSCO;CUSCO;www.peruvianpathsandadventures.com;Operador de Turismo;121;;;
20600463609;FRACTAL NATURE;CUSCO;WANCHAQ;www.fractalnatureperu.com;Operador de Turismo;120;;;
20609153815;FANTASTIC MACHUPICCHU TOURS;CUSCO;SAN JERÓNIMO;;Minorista;119;;;
20490705512;INCA EXPLORERS TOUR OPERADOR;CUSCO;WANCHAQ;www.incaexplorers.com;Operador de Turismo;118-2023;;;
20608288890;WIPHALA TOURS CUSCO;CUSCO;WANCHAQ;;Operador de Turismo;117-2023;;;
20606964570;M.A.S.L GETTING INKA VIBES;CUSCO;CUSCO;;Operador de Turismo;106;;;
20610377883;APU AUSANGATE TREK;CUSCO;SAN SEBASTIAN;www.apuausangateperu.com;Operador de Turismo;105;;;
20602170838;CUSCO A TOUR AGENCIA DE VIAJES;CUSCO;CUSCO;WWW.cuscoAtour.com;Operador de Turismo;104-2023;;;
20603038151;AVENTURAS EN CUZCO;URUBAMBA;URUBAMBA;aventurasencuzco.com;Operador de Turismo;103-2023;;;
20542854422;BONANZA CONSERVATION EXPERIENCE;CUSCO;CUSCO;WWW.BONANZATOURSPERU.COM;Operador de Turismo;102-2023;;;
20527276421;OTTO´S TOURS;ANTA;ANTA;www.ottostours.de;Operador de Turismo;100-2023;;;
20609216329;MISK'I KILLA TRAVEL;CUSCO;WANCHAQ;;Operador de Turismo;99-2023;;;
20450648672;ADVENTURE PERU TOURS;CUSCO;SANTIAGO;ES.ADVENTUREPERUTOURS.COM;Operador de Turismo;98-2023;;;
20608718291;AGENCIA DE VIAJES Y TURISMO PERU BOLIVIA TOURS;CUSCO;SANTIAGO;WWW.TOURENCUSCOPERU.COM;Mayorista;186;;;
20603885687;VIAJES CABALLERO;CUSCO;CUSCO;www.viajescaballero.com;Operador de Turismo;97-2023;;;
20602559531;INKA PLANET ADVENTURE;CUSCO;CUSCO;www.ipa.com.pe;Operador de Turismo;96-2023;;;
20609135868;TIERRA DEL SO LVIAJES;CUSCO;CUSCO;www.tierrasdelsoltravel.com;Operador de Turismo;95-2023;;;
20601571316;CE TRAVEL;CUSCO;SAN SEBASTIAN;www.cetravel.pe;Operador de Turismo;93;;;
20610630716;MACHU PICCHU CHEAP;CUSCO;SAN JERÓNIMO;www.machupicchu.cheap;Operador de Turismo;91;;;
20609788985;BEST MACHUPICCHU TOURS;CUSCO;SANTIAGO;www.bestmachupicchutour.com;Operador de Turismo;89;;;
20601840503;VIAJES GLOBAL PERU;CUSCO;SAN JERÓNIMO;;Operador de Turismo;87;;;
20527713405;WAYNA PERU EXPEDITIONS;CUSCO;CUSCO;www.waynaperutours.com;Operador de Turismo;-86;;;
20605591346;TUKANO PERU COMPANY;CALCA;CALCA;www.tukanoperu.com;Operador de Turismo;85-2023;;;
20608226690;AGENCIA IDMA COYA TOURS QUILLABAMBA;LA CONVENCIÓN;SANTA ANA;www.idmacoyatours.com;Operador de Turismo;83-2023;;;
20606237759;SAMADY HEALING;URUBAMBA;URUBAMBA;SAMADIHEALING.COM;Operador de Turismo;83-2023;;;
10416121317;NOUNTAIN CHASQUI TOURS;CUSCO;SANTIAGO;mountainchasquitours.com;Operador de Turismo;82-2023;;;
20605722041;TO CUSCO;CUSCO;SANTIAGO;www.tocusco.com;Operador de Turismo;01-2023;;;
20605671731;CAB TOURS;CUSCO;SANTIAGO;wwwcabtours.peru.com;Minorista;81;;;
20610338594;KUKY TRAVEL;CUSCO;CUSCO;www.kukytravel.com;Operador de Turismo;79-2023;;;
20608402579;KIMSA TRAVEL AGENCY;CUSCO;CUSCO;KIMSATRAVEL.COM;Operador de Turismo;76-2023;;;
20491235153;INKARRY CUSCO TRAVEL;CUSCO;CUSCO;www.inkarrycusco.com;Operador de Turismo;75-2023;;;
20609849658;BLACK SHEEP TRAVEL;CUSCO;CUSCO;WWW.HOSTELBLACKSHEEP.COM;Operador de Turismo;70-2023;;;
